Technique,Model,F1 Score,Parameters,Fold
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",176
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",177
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",178
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",179
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",180
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",181
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",182
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",183
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",184
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",185
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",186
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",187
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",188
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",189
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",190
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",191
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",192
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",193
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",194
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",195
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",196
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",197
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",198
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",199
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",200
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",201
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",202
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",203
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",204
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",205
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",206
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",207
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",208
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",209
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",210
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",211
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",212
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",213
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",214
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",215
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",216
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",217
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",218
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",219
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",220
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",221
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",222
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",223
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",224
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",225
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",226
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",227
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",228
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",229
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",230
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",231
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",232
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",233
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",234
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",235
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",236
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",237
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",238
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",239
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",240
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",241
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",242
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",243
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",244
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",245
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",246
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",247
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",248
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",249
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",250
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",251
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",252
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",253
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",254
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",255
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",256
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",257
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",258
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",259
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",260
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",261
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",262
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",263
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",264
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",265
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",266
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",267
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",268
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",269
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",270
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",271
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",272
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",273
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",274
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",275
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",276
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",277
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",278
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",279
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",280
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",281
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",282
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",283
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",284
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",285
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",286
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",287
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",288
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",289
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",290
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",291
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",292
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",293
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",294
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",295
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",296
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",297
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",298
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",299
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'auto', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",300
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",301
NearMiss,KNeighborsClassifier,0.4902156424299168,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",302
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",303
NearMiss,KNeighborsClassifier,0.5166257576951421,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",304
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",305
NearMiss,KNeighborsClassifier,0.4898247916817907,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",306
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",307
NearMiss,KNeighborsClassifier,0.5243248345065812,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",308
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",309
NearMiss,KNeighborsClassifier,0.4823517383049172,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",310
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",311
NearMiss,KNeighborsClassifier,0.5190688429786652,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",312
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",313
NearMiss,KNeighborsClassifier,0.4832982695294528,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",314
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",315
NearMiss,KNeighborsClassifier,0.5172565614083157,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",316
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",317
NearMiss,KNeighborsClassifier,0.4789332994216652,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",318
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",319
NearMiss,KNeighborsClassifier,0.5239521191499706,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",320
